행정기관코드,행정기관,시도명,시군구명,총 인구수,연령구간인구수,0~4세,5~9세,10~14세,15~19세,20~24세,25~29세,30~34세,35~39세,40~44세,45~49세,50~54세,55~59세,60~64세,65~69세,70~74세,75~79세,80~84세,85~89세,90~94세,95~99세,100세 이상,남 인구수,연령구간인구수,0~4세,5~9세,10~14세,15~19세,20~24세,25~29세,30~34세,35~39세,40~44세,45~49세,50~54세,55~59세,60~64세,65~69세,70~74세,75~79세,80~84세,85~89세,90~94세,95~99세,100세 이상,여 인구수,연령구간인구수,0~4세,5~9세,10~14세,15~19세,20~24세,25~29세,30~34세,35~39세,40~44세,45~49세,50~54세,55~59세,60~64세,65~69세,70~74세,75~79세,80~84세,85~89세,90~94세,95~99세,100세 이상
4679000000,전라남도 화순군 ,전라남도,화순군,"61,976","61,976","1,132","1,793","2,447","2,897","3,365","3,078","2,293","2,239","3,265","4,230","5,641","5,730","6,165","4,551","3,739","3,279","3,459","1,917",606,130,20,"30,609","30,609",592,909,"1,287","1,513","1,789","1,651","1,210","1,124","1,607","2,201","3,017","3,105","3,338","2,375","1,778","1,294","1,138",518,141,22,0,"31,367","31,367",540,884,"1,160","1,384","1,576","1,427","1,083","1,115","1,658","2,029","2,624","2,625","2,827","2,176","1,961","1,985","2,321","1,399",465,108,20
4680000000,전라남도 장흥군 ,전라남도,장흥군,"35,607","35,607",677,942,"1,172","1,326","1,442","1,206","1,136","1,200","1,683","1,991","2,821","3,209","3,721","3,133","2,747","2,359","2,619","1,517",573,118,15,"17,384","17,384",328,480,611,704,831,692,613,619,928,"1,126","1,556","1,738","1,912","1,542","1,306",988,887,385,119,16,3,"18,223","18,223",349,462,561,622,611,514,523,581,755,865,"1,265","1,471","1,809","1,591","1,441","1,371","1,732","1,132",454,102,12
4681000000,전라남도 강진군 ,전라남도,강진군,"33,157","33,157",576,834,"1,108","1,224","1,321","1,192","1,022","1,146","1,530","1,822","2,531","2,861","3,694","2,924","2,636","2,247","2,495","1,355",530,95,14,"16,110","16,110",271,416,589,638,735,680,531,584,821,"1,002","1,409","1,547","1,910","1,463","1,228",953,844,375,97,14,3,"17,047","17,047",305,418,519,586,586,512,491,562,709,820,"1,122","1,314","1,784","1,461","1,408","1,294","1,651",980,433,81,11
4682000000,전라남도 해남군 ,전라남도,해남군,"65,742","65,742","1,405","1,778","2,367","2,497","2,711","2,315","1,945","2,269","3,346","4,012","5,199","5,889","7,075","5,777","5,162","4,368","4,388","2,265",779,165,30,"32,730","32,730",725,909,"1,184","1,280","1,606","1,296","1,067","1,199","1,791","2,286","2,950","3,277","3,694","2,882","2,449","1,830","1,541",599,143,22,0,"33,012","33,012",680,869,"1,183","1,217","1,105","1,019",878,"1,070","1,555","1,726","2,249","2,612","3,381","2,895","2,713","2,538","2,847","1,666",636,143,30
4683000000,전라남도 영암군 ,전라남도,영암군,"52,363","52,363","1,166","1,663","2,052","2,120","2,536","2,180","1,874","2,205","3,325","3,745","4,637","4,862","5,055","3,935","3,233","2,792","2,822","1,536",518,93,14,"27,342","27,342",605,843,"1,049","1,139","1,505","1,307",986,"1,209","1,960","2,242","2,705","2,815","2,797","1,998","1,558","1,111",962,422,107,19,3,"25,021","25,021",561,820,"1,003",981,"1,031",873,888,996,"1,365","1,503","1,932","2,047","2,258","1,937","1,675","1,681","1,860","1,114",411,74,11
4684000000,전라남도 무안군 ,전라남도,무안군,"90,767","90,767","2,851","4,648","5,522","4,493","4,712","4,595","4,718","5,803","7,542","7,052","7,103","6,449","6,787","5,224","4,349","3,420","3,238","1,574",559,104,24,"45,617","45,617","1,464","2,420","2,758","2,277","2,573","2,442","2,419","2,868","3,870","3,772","3,911","3,507","3,539","2,569","2,098","1,505","1,086",424,104,11,0,"45,150","45,150","1,387","2,228","2,764","2,216","2,139","2,153","2,299","2,935","3,672","3,280","3,192","2,942","3,248","2,655","2,251","1,915","2,152","1,150",455,93,24
4686000000,전라남도 함평군 ,전라남도,함평군,"30,767","30,767",464,585,923,"1,028","1,172","1,020",863,890,"1,332","1,792","2,381","2,844","3,406","2,955","2,440","2,221","2,503","1,360",461,109,18,"15,536","15,536",236,303,507,544,661,621,464,493,774,"1,066","1,448","1,655","1,882","1,522","1,147",884,847,363,97,20,2,"15,231","15,231",228,282,416,484,511,399,399,397,558,726,933,"1,189","1,524","1,433","1,293","1,337","1,656",997,364,89,16
4687000000,전라남도 영광군 ,전라남도,영광군,"52,179","52,179","1,964","1,560","1,919","2,013","2,338","2,298","2,229","2,307","2,911","3,291","4,035","4,401","4,872","4,102","3,582","3,079","3,151","1,539",451,112,25,"26,063","26,063","1,002",763,980,"1,030","1,350","1,273","1,142","1,176","1,561","1,895","2,312","2,406","2,558","2,065","1,677","1,248","1,111",392,104,17,1,"26,116","26,116",962,797,939,983,988,"1,025","1,087","1,131","1,350","1,396","1,723","1,995","2,314","2,037","1,905","1,831","2,040","1,147",347,95,24
4688000000,전라남도 장성군 ,전라남도,장성군,"43,043","43,043",846,"1,295","1,542","1,533","1,814","2,008","1,563","1,629","2,265","2,789","3,579","3,873","4,403","3,584","3,058","2,514","2,680","1,487",459,106,16,"22,102","22,102",429,645,788,798,"1,073","1,221",863,865,"1,238","1,576","2,084","2,181","2,403","1,892","1,461","1,085",945,423,109,20,3,"20,941","20,941",417,650,754,735,741,787,700,764,"1,027","1,213","1,495","1,692","2,000","1,692","1,597","1,429","1,735","1,064",350,86,13
4689000000,전라남도 완도군 ,전라남도,완도군,"47,490","47,490","1,077","1,550","1,698","1,703","1,704","1,600","1,344","1,929","2,742","2,965","3,744","3,932","4,933","4,013","3,732","3,253","3,326","1,555",577,95,18,"23,980","23,980",545,827,875,907,"1,004",954,737,"1,037","1,549","1,771","2,185","2,186","2,462","2,060","1,768","1,378","1,188",407,125,14,1,"23,510","23,510",532,723,823,796,700,646,607,892,"1,193","1,194","1,559","1,746","2,471","1,953","1,964","1,875","2,138","1,148",452,81,17
4690000000,전라남도 진도군 ,전라남도,진도군,"29,472","29,472",591,814,993,"1,041","1,222","1,056",920,"1,066","1,440","1,847","2,265","2,595","3,051","2,559","2,268","2,055","2,212","1,040",365,59,13,"14,696","14,696",289,380,509,530,718,645,487,573,832,"1,083","1,364","1,424","1,548","1,339","1,079",858,717,248,64,8,1,"14,776","14,776",302,434,484,511,504,411,433,493,608,764,901,"1,171","1,503","1,220","1,189","1,197","1,495",792,301,51,12
4691000000,전라남도 신안군 ,전라남도,신안군,"37,807","37,807",605,701,939,980,"1,224","1,165","1,045","1,275","1,764","2,207","3,032","3,707","4,495","3,693","3,154","2,858","2,893","1,494",476,81,19,"20,327","20,327",312,372,473,514,704,760,632,788,"1,154","1,503","1,938","2,243","2,583","1,999","1,586","1,266","1,014",385,81,16,4,"17,480","17,480",293,329,466,466,520,405,413,487,610,704,"1,094","1,464","1,912","1,694","1,568","1,592","1,879","1,109",395,65,15
4700000000,경상북도  ,경상북도,경상북도,"2,597,527","2,597,527","65,272","98,493","110,528","109,919","127,534","132,064","128,164","138,855","179,824","189,274","226,212","222,804","248,159","198,837","147,501","102,049","96,607","53,258","18,037","3,596",540,"1,310,583","1,310,583","33,538","50,669","57,538","58,036","72,082","75,729","70,663","73,213","93,825","97,876","118,090","115,155","125,814","98,898","70,342","44,053","34,935","15,550","3,924",597,56,"1,286,944","1,286,944","31,734","47,824","52,990","51,883","55,452","56,335","57,501","65,642","85,999","91,398","108,122","107,649","122,345","99,939","77,159","57,996","61,672","37,708","14,113","2,999",484
4711000000,경상북도 포항시 ,경상북도,포항시,"496,052","496,052","12,911","21,308","23,714","22,332","24,697","27,487","26,168","28,561","37,744","37,627","44,609","42,633","47,082","37,916","25,329","15,674","11,983","5,796","2,003",412,66,"251,362","251,362","6,672","11,033","12,354","11,780","14,169","16,024","14,696","14,892","19,217","18,929","22,535","21,298","22,899","18,688","12,386","7,161","4,554","1,610",391,63,11,"244,690","244,690","6,239","10,275","11,360","10,552","10,528","11,463","11,472","13,669","18,527","18,698","22,074","21,335","24,183","19,228","12,943","8,513","7,429","4,186","1,612",349,55
4713000000,경상북도 경주시 ,경상북도,경주시,"249,320","249,320","5,743","8,501","9,870","10,120","11,921","11,839","11,663","11,944","16,348","18,217","23,126","23,056","24,879","20,165","14,995","10,357","9,399","5,114","1,719",298,46,"124,780","124,780","2,971","4,355","5,061","5,329","6,655","6,738","6,382","6,251","8,636","9,324","12,005","11,885","12,666","9,857","6,982","4,470","3,339","1,429",385,55,5,"124,540","124,540","2,772","4,146","4,809","4,791","5,266","5,101","5,281","5,693","7,712","8,893","11,121","11,171","12,213","10,308","8,013","5,887","6,060","3,685","1,334",243,41
4715000000,경상북도 김천시 ,경상북도,김천시,"139,144","139,144","3,956","5,339","5,966","6,250","6,511","6,688","6,893","7,155","9,364","9,630","11,509","11,719","13,280","10,795","8,141","5,756","5,565","3,257","1,135",200,35,"69,798","69,798","2,074","2,728","3,132","3,458","3,614","3,862","3,687","3,682","4,912","4,984","6,010","6,129","6,777","5,250","3,842","2,445","1,940",965,269,33,5,"69,346","69,346","1,882","2,611","2,834","2,792","2,897","2,826","3,206","3,473","4,452","4,646","5,499","5,590","6,503","5,545","4,299","3,311","3,625","2,292",866,167,30
4717000000,경상북도 안동시 ,경상북도,안동시,"154,351","154,351","3,661","5,444","6,449","6,717","7,672","7,658","6,963","7,259","9,738","11,255","13,005","12,363","14,752","12,337","9,630","7,109","6,972","3,741","1,321",271,34,"76,281","76,281","1,863","2,835","3,419","3,499","4,168","4,149","3,804","3,712","4,959","5,785","6,829","6,320","7,271","5,997","4,529","3,025","2,608","1,165",292,48,4,"78,070","78,070","1,798","2,609","3,030","3,218","3,504","3,509","3,159","3,547","4,779","5,470","6,176","6,043","7,481","6,340","5,101","4,084","4,364","2,576","1,029",223,30
4719000000,경상북도 구미시 ,경상북도,구미시,"407,928","407,928","13,451","21,629","22,878","21,377","24,186","27,288","28,312","31,733","37,278","34,954","37,911","32,474","28,943","17,671","10,780","6,689","5,834","3,199","1,065",238,38,"209,902","209,902","6,911","11,136","11,899","11,154","13,767","15,433","15,421","16,780","19,345","17,202","19,086","16,619","15,034","8,980","5,127","2,855","2,016",880,216,41,0,"198,026","198,026","6,540","10,493","10,979","10,223","10,419","11,855","12,891","14,953","17,933","17,752","18,825","15,855","13,909","8,691","5,653","3,834","3,818","2,319",849,197,38
4721000000,경상북도 영주시 ,경상북도,영주시,"100,630","100,630","2,015","3,254","4,217","4,327","4,757","4,213","3,731","4,056","5,900","7,029","8,642","8,446","10,195","9,027","7,145","4,968","4,924","2,620",960,168,36,"49,853","49,853","1,038","1,684","2,150","2,296","2,715","2,444","2,153","2,088","3,014","3,591","4,597","4,295","4,999","4,346","3,328","2,172","1,867",820,218,32,6,"50,777","50,777",977,"1,570","2,067","2,031","2,042","1,769","1,578","1,968","2,886","3,438","4,045","4,151","5,196","4,681","3,817","2,796","3,057","1,800",742,136,30
4723000000,경상북도 영천시 ,경상북도,영천시,"100,946","100,946","2,534","2,751","3,064","3,388","4,226","4,468","4,410","4,504","5,501","6,373","8,506","9,332","10,926","9,291","7,574","5,267","5,077","2,716",899,121,18,"51,322","51,322","1,283","1,408","1,617","1,801","2,520","2,616","2,428","2,412","3,031","3,505","4,580","5,016","5,623","4,713","3,692","2,256","1,812",778,206,24,1,"49,624","49,624","1,251","1,343","1,447","1,587","1,706","1,852","1,982","2,092","2,470","2,868","3,926","4,316","5,303","4,578","3,882","3,011","3,265","1,938",693,97,17
4725000000,경상북도 상주시 ,경상북도,상주시,"94,696","94,696","1,839","2,752","3,384","3,824","4,049","3,202","3,069","3,686","4,799","5,840","7,383","8,368","10,480","9,023","7,198","5,230","5,733","3,350","1,168",273,46,"46,599","46,599",941,"1,447","1,768","2,052","2,386","1,835","1,653","1,990","2,556","3,090","3,955","4,385","5,303","4,455","3,396","2,188","1,957",960,240,38,4,"48,097","48,097",898,"1,305","1,616","1,772","1,663","1,367","1,416","1,696","2,243","2,750","3,428","3,983","5,177","4,568","3,802","3,042","3,776","2,390",928,235,42
4728000000,경상북도 문경시 ,경상북도,문경시,"70,082","70,082","1,505","2,016","2,475","2,793","3,230","2,639","2,342","2,777","3,785","4,525","5,435","6,104","7,549","6,702","5,285","3,907","3,963","2,149",699,172,30,"34,446","34,446",766,"1,030","1,327","1,531","1,787","1,496","1,252","1,473","1,976","2,405","2,914","3,132","3,823","3,259","2,468","1,599","1,461",559,158,26,4,"35,636","35,636",739,986,"1,148","1,262","1,443","1,143","1,090","1,304","1,809","2,120","2,521","2,972","3,726","3,443","2,817","2,308","2,502","1,590",541,146,26
4729000000,경상북도 경산시 ,경상북도,경산시,"267,424","267,424","7,309","10,871","11,499","11,413","17,845","17,780","16,007","15,762","20,007","20,678","24,159","21,920","22,291","16,824","12,556","8,381","7,077","3,674","1,131",214,26,"134,616","134,616","3,734","5,522","5,907","5,921","9,459","10,098","8,835","8,369","10,338","10,532","12,083","10,988","11,123","8,174","5,784","3,654","2,631","1,141",275,46,2,"132,808","132,808","3,575","5,349","5,592","5,492","8,386","7,682","7,172","7,393","9,669","10,146","12,076","10,932","11,168","8,650","6,772","4,727","4,446","2,533",856,168,24
4772000000,경상북도 군위군 ,경상북도,군위군,"23,307","23,307",294,296,441,461,608,718,581,674,855,"1,056","1,700","2,397","3,130","2,816","2,285","1,744","1,784","1,079",324,53,11,"11,954","11,954",161,161,239,247,355,420,352,387,481,623,969,"1,343","1,695","1,523","1,144",776,662,335,75,6,0,"11,353","11,353",133,135,202,214,253,298,229,287,374,433,731,"1,054","1,435","1,293","1,141",968,"1,122",744,249,47,11
4773000000,경상북도 의성군 ,경상북도,의성군,"50,123","50,123",864,868,986,"1,106","1,241","1,370","1,415","1,490","1,941","2,314","3,450","4,417","6,390","6,049","4,923","3,736","4,168","2,441",785,152,17,"24,682","24,682",464,440,523,585,713,796,793,817,"1,096","1,364","1,954","2,419","3,285","3,082","2,333","1,557","1,538",719,176,27,1,"25,441","25,441",400,428,463,521,528,574,622,673,845,950,"1,496","1,998","3,105","2,967","2,590","2,179","2,630","1,722",609,125,16
4775000000,경상북도 청송군 ,경상북도,청송군,"24,250","24,250",395,445,517,579,692,769,716,804,938,"1,211","1,845","2,385","3,119","2,758","2,221","1,725","1,786",945,327,66,7,"12,145","12,145",219,220,275,303,395,483,454,460,515,697,"1,036","1,250","1,599","1,400","1,087",726,628,314,72,11,1,"12,105","12,105",176,225,242,276,297,286,262,344,423,514,809,"1,135","1,520","1,358","1,134",999,"1,158",631,255,55,6
4776000000,경상북도 영양군 ,경상북도,영양군,"15,988","15,988",233,365,412,468,504,454,457,479,685,824,"1,264","1,455","1,986","1,715","1,377","1,099","1,264",651,227,55,14,"7,983","7,983",118,190,226,230,289,254,253,266,385,485,769,805,"1,049",848,660,448,471,173,51,10,3,"8,005","8,005",115,175,186,238,215,200,204,213,300,339,495,650,937,867,717,651,793,478,176,45,11
4777000000,경상북도 영덕군 ,경상북도,영덕군,"34,617","34,617",550,807,920,"1,013","1,037","1,036",964,"1,104","1,534","1,888","2,692","3,128","3,921","3,635","3,088","2,493","2,773","1,433",493,95,13,"16,470","16,470",276,398,473,519,600,611,531,556,822,"1,025","1,521","1,627","1,974","1,747","1,383",957,923,411,108,8,0,"18,147","18,147",274,409,447,494,437,425,433,548,712,863,"1,171","1,501","1,947","1,888","1,705","1,536","1,850","1,022",385,87,13
4782000000,경상북도 청도군 ,경상북도,청도군,"41,600","41,600",546,744,989,"1,182","1,244","1,161","1,139","1,236","1,917","2,195","3,138","3,808","5,372","4,754","4,169","2,682","2,776","1,787",634,117,10,"20,533","20,533",277,383,508,597,727,669,619,669,"1,016","1,275","1,699","1,983","2,774","2,448","2,026","1,210",987,533,116,17,0,"21,067","21,067",269,361,481,585,517,492,520,567,901,920,"1,439","1,825","2,598","2,306","2,143","1,472","1,789","1,254",518,100,10
4783000000,경상북도 고령군 ,경상북도,고령군,"30,333","30,333",488,680,860,979,"1,110","1,074",911,"1,020","1,535","1,886","2,620","2,942","3,691","3,065","2,500","1,760","1,763","1,060",314,66,9,"15,580","15,580",242,364,441,542,661,601,508,557,824,"1,058","1,525","1,631","1,984","1,633","1,230",781,591,317,74,15,1,"14,753","14,753",246,316,419,437,449,473,403,463,711,828,"1,095","1,311","1,707","1,432","1,270",979,"1,172",743,240,51,8
4784000000,경상북도 성주군 ,경상북도,성주군,"42,588","42,588",849,806,"1,048","1,112","1,350","1,487","1,495","1,537","1,933","2,419","3,380","4,371","5,774","4,501","3,813","2,388","2,311","1,400",503,95,16,"22,172","22,172",434,404,539,632,797,916,855,847,"1,085","1,460","1,949","2,373","3,101","2,420","1,881","1,069",899,378,114,14,5,"20,416","20,416",415,402,509,480,553,571,640,690,848,959,"1,431","1,998","2,673","2,081","1,932","1,319","1,412","1,022",389,81,11
4785000000,경상북도 칠곡군 ,경상북도,칠곡군,"112,329","112,329","2,718","4,986","5,684","5,515","5,502","5,350","5,539","7,091","9,933","10,351","10,922","9,480","9,178","6,630","4,563","3,240","3,150","1,763",582,132,20,"58,805","58,805","1,355","2,590","2,950","2,935","3,303","3,101","3,035","3,821","5,379","5,531","5,935","5,150","4,973","3,389","2,242","1,351","1,073",531,135,26,0,"53,524","53,524","1,363","2,396","2,734","2,580","2,199","2,249","2,504","3,270","4,554","4,820","4,987","4,330","4,205","3,241","2,321","1,889","2,077","1,232",447,106,20
4790000000,경상북도 예천군 ,경상북도,예천군,"55,741","55,741","1,743","2,393","2,552","2,058","1,911","2,075","2,342","2,783","3,651","3,597","3,739","4,032","5,199","4,834","3,766","2,890","3,270","2,102",640,142,22,"27,376","27,376",866,"1,180","1,340","1,094","1,094","1,120","1,194","1,442","1,837","1,921","2,070","2,094","2,692","2,385","1,787","1,280","1,185",641,127,25,2,"28,365","28,365",877,"1,213","1,212",964,817,955,"1,148","1,341","1,814","1,676","1,669","1,938","2,507","2,449","1,979","1,610","2,085","1,461",513,117,20
4792000000,경상북도 봉화군 ,경상북도,봉화군,"30,096","30,096",441,634,797,904,921,781,719,883,"1,205","1,648","2,270","2,855","4,012","3,412","2,575","2,025","2,175","1,283",441,99,16,"15,280","15,280",221,350,436,445,565,483,411,474,674,955,"1,283","1,548","2,117","1,820","1,305",855,805,402,118,13,0,"14,816","14,816",220,284,361,459,356,298,308,409,531,693,987,"1,307","1,895","1,592","1,270","1,170","1,370",881,323,86,16
4793000000,경상북도 울진군 ,경상북도,울진군,"47,015","47,015","1,084","1,420","1,591","1,776","1,980","2,051","1,946","1,913","2,683","3,083","4,041","4,190","4,950","4,089","2,983","2,455","2,522","1,507",599,142,10,"23,679","23,679",575,713,843,974,"1,144","1,266","1,116","1,024","1,389","1,712","2,251","2,329","2,491","2,044","1,430","1,009",843,418,91,16,1,"23,336","23,336",509,707,748,802,836,785,830,889,"1,294","1,371","1,790","1,861","2,459","2,045","1,553","1,446","1,679","1,089",508,126,9
4794000000,경상북도 울릉군 ,경상북도,울릉군,"8,967","8,967",143,184,215,225,340,476,382,404,550,674,866,929,"1,060",828,605,474,338,191,68,15,0,"4,965","4,965",77,98,111,112,199,314,231,244,338,423,535,536,562,440,300,209,145,71,17,3,0,"4,002","4,002",66,86,104,113,141,162,151,160,212,251,331,393,498,388,305,265,193,120,51,12,0
4800000000,경상남도  ,경상남도,경상남도,"3,277,672","3,277,672","86,004","141,926","162,923","156,043","166,877","172,476","170,041","190,516","257,452","261,274","302,107","273,913","294,560","221,803","154,075","106,224","90,125","48,761","16,984","3,192",396,"1,650,300","1,650,300","44,066","73,112","84,029","81,884","93,886","96,408","91,363","98,508","132,630","133,558","154,972","139,975","148,200","109,447","73,308","45,837","31,710","13,579","3,300",475,53,"1,627,372","1,627,372","41,938","68,814","78,894","74,159","72,991","76,068","78,678","92,008","124,822","127,716","147,135","133,938","146,360","112,356","80,767","60,387","58,415","35,182","13,684","2,717",343
4812000000,경상남도 창원시 ,경상남도,창원시,"1,020,593","1,020,593","27,974","44,167","49,947","47,897","55,082","62,063","61,175","63,494","83,077","81,390","94,276","87,066","91,703","66,568","43,412","27,187","19,913","10,113","3,437",584,68,"516,701","516,701","14,207","22,931","25,695","25,242","30,878","34,894","33,108","33,390","42,752","41,304","46,857","43,078","45,701","32,427","20,861","12,169","7,500","2,943",660,94,10,"503,892","503,892","13,767","21,236","24,252","22,655","24,204","27,169","28,067","30,104","40,325","40,086","47,419","43,988","46,002","34,141","22,551","15,018","12,413","7,170","2,777",490,58
4817000000,경상남도 진주시 ,경상남도,진주시,"343,487","343,487","9,709","15,152","17,345","17,075","20,867","21,366","19,445","20,101","25,433","26,689","30,614","26,336","28,749","21,917","15,464","11,272","9,024","4,893","1,648",337,51,"169,741","169,741","4,968","7,862","9,048","8,948","11,436","11,812","10,498","10,077","12,652","13,183","15,252","12,968","13,802","10,451","6,986","4,858","3,202","1,344",332,54,8,"173,746","173,746","4,741","7,290","8,297","8,127","9,431","9,554","8,947","10,024","12,781","13,506","15,362","13,368","14,947","11,466","8,478","6,414","5,822","3,549","1,316",283,43
4822000000,경상남도 통영시 ,경상남도,통영시,"122,511","122,511","2,388","4,973","6,757","5,879","5,258","4,531","4,647","6,268","9,974","10,206","11,455","10,149","12,393","9,667","7,101","4,666","3,710","1,794",570,110,15,"61,493","61,493","1,199","2,490","3,456","3,060","3,057","2,473","2,387","3,191","5,214","5,498","6,131","5,217","6,025","4,682","3,454","2,042","1,295",502,109,11,0,"61,018","61,018","1,189","2,483","3,301","2,819","2,201","2,058","2,260","3,077","4,760","4,708","5,324","4,932","6,368","4,985","3,647","2,624","2,415","1,292",461,99,15
4824000000,경상남도 사천시 ,경상남도,사천시,"109,357","109,357","2,528","4,404","5,337","4,828","4,833","5,003","5,062","5,591","8,249","8,781","9,835","8,604","9,874","8,142","6,186","4,756","4,075","2,255",843,156,15,"55,249","55,249","1,308","2,271","2,759","2,494","2,836","3,124","2,900","2,941","4,259","4,659","5,331","4,570","4,896","3,909","2,843","1,941","1,419",624,146,18,1,"54,108","54,108","1,220","2,133","2,578","2,334","1,997","1,879","2,162","2,650","3,990","4,122","4,504","4,034","4,978","4,233","3,343","2,815","2,656","1,631",697,138,14
4825000000,경상남도 김해시 ,경상남도,김해시,"534,935","534,935","15,884","26,150","30,205","29,922","31,615","31,391","30,544","33,317","46,023","48,092","54,758","45,599","40,842","26,907","17,267","11,412","8,891","4,406","1,422",255,33,"270,566","270,566","8,235","13,380","15,325","15,626","17,513","17,088","16,215","17,086","23,212","23,593","27,506","23,472","21,297","13,448","8,092","4,857","3,102","1,202",272,40,5,"264,369","264,369","7,649","12,770","14,880","14,296","14,102","14,303","14,329","16,231","22,811","24,499","27,252","22,127","19,545","13,459","9,175","6,555","5,789","3,204","1,150",215,28
4827000000,경상남도 밀양시 ,경상남도,밀양시,"102,817","102,817","1,841","2,974","3,546","3,820","4,067","4,015","3,719","4,334","5,957","6,419","8,321","9,486","11,792","10,645","7,794","5,441","4,860","2,728",876,165,17,"50,584","50,584",938,"1,499","1,833","2,011","2,345","2,351","2,065","2,264","3,138","3,364","4,348","4,785","5,788","5,248","3,683","2,320","1,651",770,159,22,2,"52,233","52,233",903,"1,475","1,713","1,809","1,722","1,664","1,654","2,070","2,819","3,055","3,973","4,701","6,004","5,397","4,111","3,121","3,209","1,958",717,143,15
4831000000,경상남도 거제시 ,경상남도,거제시,"236,301","236,301","6,988","14,123","15,340","12,909","11,266","9,803","11,143","17,639","24,114","22,550","23,171","17,947","17,901","12,528","7,744","4,607","3,598","1,997",785,127,21,"123,565","123,565","3,643","7,289","7,925","6,794","6,568","5,472","5,840","9,037","13,051","11,957","12,765","9,687","9,046","6,488","3,925","2,109","1,271",536,140,17,5,"112,736","112,736","3,345","6,834","7,415","6,115","4,698","4,331","5,303","8,602","11,063","10,593","10,406","8,260","8,855","6,040","3,819","2,498","2,327","1,461",645,110,16
4833000000,경상남도 양산시 ,경상남도,양산시,"353,778","353,778","11,756","18,442","18,800","16,689","17,264","19,217","21,046","24,073","31,982","29,934","31,979","28,141","28,449","20,806","13,935","9,380","7,206","3,349","1,086",212,32,"177,203","177,203","6,029","9,435","9,645","8,513","9,431","10,285","10,903","12,344","16,349","15,152","15,960","14,227","14,198","10,014","6,580","4,077","2,734","1,043",246,33,5,"176,575","176,575","5,727","9,007","9,155","8,176","7,833","8,932","10,143","11,729","15,633","14,782","16,019","13,914","14,251","10,792","7,355","5,303","4,472","2,306",840,179,27
4872000000,경상남도 의령군 ,경상남도,의령군,"25,978","25,978",391,516,677,721,788,801,773,802,"1,126","1,462","2,036","2,308","3,253","2,766","2,157","1,677","1,931","1,243",457,74,19,"12,882","12,882",202,284,356,387,473,480,421,411,603,871,"1,150","1,277","1,752","1,476","1,040",679,605,306,95,9,5,"13,096","13,096",189,232,321,334,315,321,352,391,523,591,886,"1,031","1,501","1,290","1,117",998,"1,326",937,362,65,14
4873000000,경상남도 함안군 ,경상남도,함안군,"61,361","61,361","1,078","2,051","2,893","2,782","2,396","2,248","2,027","2,556","3,924","4,574","5,448","5,458","6,497","5,579","3,909","2,843","2,773","1,623",592,105,5,"31,316","31,316",554,"1,043","1,485","1,510","1,410","1,350","1,141","1,268","2,040","2,474","3,060","2,956","3,503","2,925","1,940","1,192",907,432,107,17,2,"30,045","30,045",524,"1,008","1,408","1,272",986,898,886,"1,288","1,884","2,100","2,388","2,502","2,994","2,654","1,969","1,651","1,866","1,191",485,88,3
4874000000,경상남도 창녕군 ,경상남도,창녕군,"58,285","58,285",980,"1,540","1,853","2,022","1,935","1,930","1,991","2,251","3,086","3,369","4,695","5,398","7,053","6,012","4,594","3,456","3,464","1,849",705,88,14,"29,157","29,157",492,806,980,"1,075","1,152","1,151","1,162","1,225","1,678","1,910","2,618","2,856","3,596","3,029","2,203","1,460","1,118",503,133,9,1,"29,128","29,128",488,734,873,947,783,779,829,"1,026","1,408","1,459","2,077","2,542","3,457","2,983","2,391","1,996","2,346","1,346",572,79,13
4882000000,경상남도 고성군 ,경상남도,고성군,"50,315","50,315",639,"1,306","1,915","2,068","1,893","1,666","1,367","1,809","2,851","3,099","4,331","4,547","5,750","4,875","3,910","2,955","2,858","1,694",643,129,10,"25,305","25,305",320,642,"1,037","1,133","1,122",982,778,962,"1,584","1,681","2,394","2,515","2,927","2,459","1,880","1,294",980,478,115,21,1,"25,010","25,010",319,664,878,935,771,684,589,847,"1,267","1,418","1,937","2,032","2,823","2,416","2,030","1,661","1,878","1,216",528,108,9
4884000000,경상남도 남해군 ,경상남도,남해군,"41,505","41,505",534,899,"1,291","1,394","1,524","1,240","1,040","1,221","1,763","2,336","3,292","3,483","4,771","4,112","3,648","2,910","3,064","1,980",810,176,17,"20,146","20,146",266,479,742,733,963,745,587,606,912,"1,239","1,828","1,886","2,408","2,037","1,708","1,267","1,046",510,159,25,0,"21,359","21,359",268,420,549,661,561,495,453,615,851,"1,097","1,464","1,597","2,363","2,075","1,940","1,643","2,018","1,470",651,151,17
4885000000,경상남도 하동군 ,경상남도,하동군,"42,407","42,407",607,836,"1,213","1,321","1,466","1,260","1,122","1,218","1,735","2,481","3,677","4,001","5,306","4,438","3,488","2,743","2,868","1,769",688,159,11,"21,222","21,222",314,430,639,730,868,758,611,667,960,"1,387","2,073","2,146","2,840","2,301","1,701","1,176",962,496,141,21,1,"21,185","21,185",293,406,574,591,598,502,511,551,775,"1,094","1,604","1,855","2,466","2,137","1,787","1,567","1,906","1,273",547,138,10
